img1_path,img2_path,label,pose_bin1,pose_bin2
data/processed/aligned/79-05.jpg,data/processed/aligned/79-09.jpg,1,frontal,half-profile
data/processed/aligned/12-07.jpg,data/processed/aligned/184-13.jpg,0,frontal,frontal
data/processed/aligned/24-03.jpg,data/processed/aligned/24-10.jpg,1,half-profile,profile
data/processed/aligned/85-11.jpg,data/processed/aligned/72-10.jpg,0,frontal,profile
data/processed/aligned/80-01.jpg,data/processed/aligned/97-01.jpg,0,profile,profile
data/processed/aligned/190-01.jpg,data/processed/aligned/190-12.jpg,1,profile,frontal
data/processed/aligned/166-12.jpg,data/processed/aligned/158-01.jpg,0,frontal,profile
data/processed/aligned/44-01.jpg,data/processed/aligned/44-14.jpg,1,profile,frontal
data/processed/aligned/29-02.jpg,data/processed/aligned/29-06.jpg,1,profile,frontal
data/processed/aligned/150-10.jpg,data/processed/aligned/170-01.jpg,0,profile,profile
data/processed/aligned/74-12.jpg,data/processed/aligned/56-10.jpg,0,frontal,profile
data/processed/aligned/81-01.jpg,data/processed/aligned/81-06.jpg,1,profile,frontal
data/processed/aligned/180-04.jpg,data/processed/aligned/180-12.jpg,1,half-profile,frontal
data/processed/aligned/177-03.jpg,data/processed/aligned/92-10.jpg,0,half-profile,profile
data/processed/aligned/15-06.jpg,data/processed/aligned/197-11.jpg,0,frontal,frontal
data/processed/aligned/78-11.jpg,data/processed/aligned/78-13.jpg,1,frontal,frontal
data/processed/aligned/105-11.jpg,data/processed/aligned/109-05.jpg,0,frontal,frontal
data/processed/aligned/151-04.jpg,data/processed/aligned/151-08.jpg,1,frontal,half-profile
data/processed/aligned/180-05.jpg,data/processed/aligned/192-03.jpg,0,half-profile,half-profile
data/processed/aligned/7-02.jpg,data/processed/aligned/7-04.jpg,1,half-profile,half-profile
data/processed/aligned/92-13.jpg,data/processed/aligned/113-12.jpg,0,frontal,frontal
data/processed/aligned/166-01.jpg,data/processed/aligned/85-10.jpg,0,profile,profile
data/processed/aligned/1-12.jpg,data/processed/aligned/20-10.jpg,0,frontal,profile
data/processed/aligned/135-10.jpg,data/processed/aligned/89-10.jpg,0,profile,profile
data/processed/aligned/47-14.jpg,data/processed/aligned/149-12.jpg,0,frontal,frontal
data/processed/aligned/71-04.jpg,data/processed/aligned/71-06.jpg,1,frontal,frontal
data/processed/aligned/124-12.jpg,data/processed/aligned/152-14.jpg,0,frontal,frontal
data/processed/aligned/118-02.jpg,data/processed/aligned/118-04.jpg,1,half-profile,half-profile
data/processed/aligned/174-13.jpg,data/processed/aligned/51-11.jpg,0,frontal,frontal
data/processed/aligned/74-06.jpg,data/processed/aligned/185-02.jpg,0,frontal,half-profile
data/processed/aligned/54-02.jpg,data/processed/aligned/82-01.jpg,0,half-profile,profile
data/processed/aligned/76-04.jpg,data/processed/aligned/51-10.jpg,0,half-profile,half-profile
data/processed/aligned/191-07.jpg,data/processed/aligned/161-02.jpg,0,half-profile,half-profile
data/processed/aligned/105-14.jpg,data/processed/aligned/85-11.jpg,0,frontal,frontal
data/processed/aligned/153-14.jpg,data/processed/aligned/2-10.jpg,0,frontal,profile
data/processed/aligned/178-10.jpg,data/processed/aligned/49-01.jpg,0,profile,profile
data/processed/aligned/150-12.jpg,data/processed/aligned/150-14.jpg,1,frontal,frontal
data/processed/aligned/151-10.jpg,data/processed/aligned/151-12.jpg,1,profile,frontal
data/processed/aligned/68-02.jpg,data/processed/aligned/68-10.jpg,1,half-profile,profile
data/processed/aligned/40-06.jpg,data/processed/aligned/179-13.jpg,0,frontal,frontal
data/processed/aligned/141-10.jpg,data/processed/aligned/141-11.jpg,1,profile,frontal
data/processed/aligned/198-03.jpg,data/processed/aligned/198-06.jpg,1,half-profile,frontal
data/processed/aligned/147-01.jpg,data/processed/aligned/147-11.jpg,1,profile,frontal
data/processed/aligned/114-12.jpg,data/processed/aligned/97-04.jpg,0,frontal,half-profile
data/processed/aligned/191-06.jpg,data/processed/aligned/76-12.jpg,0,frontal,frontal
data/processed/aligned/34-01.jpg,data/processed/aligned/190-10.jpg,0,profile,profile
data/processed/aligned/23-01.jpg,data/processed/aligned/23-03.jpg,1,profile,half-profile
data/processed/aligned/130-05.jpg,data/processed/aligned/130-09.jpg,1,frontal,half-profile
data/processed/aligned/181-14.jpg,data/processed/aligned/198-11.jpg,0,frontal,frontal
data/processed/aligned/18-05.jpg,data/processed/aligned/18-11.jpg,1,frontal,frontal
data/processed/aligned/89-08.jpg,data/processed/aligned/89-10.jpg,1,half-profile,profile
data/processed/aligned/101-13.jpg,data/processed/aligned/101-14.jpg,1,frontal,frontal
data/processed/aligned/94-05.jpg,data/processed/aligned/94-12.jpg,1,frontal,frontal
data/processed/aligned/146-06.jpg,data/processed/aligned/146-14.jpg,1,frontal,frontal
data/processed/aligned/124-07.jpg,data/processed/aligned/124-11.jpg,1,half-profile,frontal
data/processed/aligned/172-12.jpg,data/processed/aligned/114-13.jpg,0,frontal,frontal
data/processed/aligned/101-09.jpg,data/processed/aligned/97-01.jpg,0,half-profile,profile
data/processed/aligned/100-02.jpg,data/processed/aligned/100-11.jpg,1,half-profile,frontal
data/processed/aligned/18-01.jpg,data/processed/aligned/144-01.jpg,0,profile,profile
data/processed/aligned/170-05.jpg,data/processed/aligned/170-06.jpg,1,frontal,frontal
data/processed/aligned/115-08.jpg,data/processed/aligned/115-10.jpg,1,half-profile,half-profile
data/processed/aligned/8-12.jpg,data/processed/aligned/8-14.jpg,1,frontal,frontal
data/processed/aligned/63-08.jpg,data/processed/aligned/63-12.jpg,1,half-profile,frontal
data/processed/aligned/28-08.jpg,data/processed/aligned/106-03.jpg,0,half-profile,half-profile
data/processed/aligned/186-11.jpg,data/processed/aligned/138-13.jpg,0,frontal,frontal
data/processed/aligned/106-14.jpg,data/processed/aligned/128-12.jpg,0,frontal,frontal
data/processed/aligned/139-06.jpg,data/processed/aligned/108-12.jpg,0,frontal,frontal
data/processed/aligned/146-02.jpg,data/processed/aligned/146-14.jpg,1,half-profile,frontal
data/processed/aligned/86-07.jpg,data/processed/aligned/78-10.jpg,0,half-profile,profile
data/processed/aligned/36-04.jpg,data/processed/aligned/82-08.jpg,0,half-profile,half-profile
data/processed/aligned/18-02.jpg,data/processed/aligned/2-09.jpg,0,half-profile,half-profile
data/processed/aligned/47-02.jpg,data/processed/aligned/47-08.jpg,1,half-profile,half-profile
data/processed/aligned/198-02.jpg,data/processed/aligned/198-14.jpg,1,half-profile,frontal
data/processed/aligned/144-02.jpg,data/processed/aligned/144-13.jpg,1,half-profile,frontal
data/processed/aligned/35-05.jpg,data/processed/aligned/166-08.jpg,0,frontal,half-profile
data/processed/aligned/73-07.jpg,data/processed/aligned/73-14.jpg,1,half-profile,frontal
data/processed/aligned/72-03.jpg,data/processed/aligned/72-05.jpg,1,half-profile,frontal
data/processed/aligned/27-06.jpg,data/processed/aligned/50-01.jpg,0,frontal,profile
data/processed/aligned/58-02.jpg,data/processed/aligned/58-09.jpg,1,half-profile,half-profile
data/processed/aligned/98-11.jpg,data/processed/aligned/88-06.jpg,0,frontal,frontal
data/processed/aligned/140-02.jpg,data/processed/aligned/140-09.jpg,1,half-profile,half-profile
data/processed/aligned/56-04.jpg,data/processed/aligned/56-06.jpg,1,half-profile,frontal
data/processed/aligned/130-11.jpg,data/processed/aligned/130-14.jpg,1,frontal,frontal
data/processed/aligned/153-10.jpg,data/processed/aligned/74-01.jpg,0,profile,profile
data/processed/aligned/98-10.jpg,data/processed/aligned/98-13.jpg,1,half-profile,frontal
data/processed/aligned/142-06.jpg,data/processed/aligned/121-13.jpg,0,frontal,frontal
data/processed/aligned/197-11.jpg,data/processed/aligned/107-09.jpg,0,frontal,half-profile
data/processed/aligned/184-04.jpg,data/processed/aligned/184-14.jpg,1,frontal,frontal
data/processed/aligned/73-11.jpg,data/processed/aligned/132-04.jpg,0,frontal,half-profile
data/processed/aligned/178-02.jpg,data/processed/aligned/186-03.jpg,0,half-profile,half-profile
data/processed/aligned/174-04.jpg,data/processed/aligned/134-09.jpg,0,half-profile,half-profile
data/processed/aligned/1-09.jpg,data/processed/aligned/176-03.jpg,0,half-profile,half-profile
data/processed/aligned/103-11.jpg,data/processed/aligned/103-13.jpg,1,frontal,frontal
data/processed/aligned/165-05.jpg,data/processed/aligned/165-06.jpg,1,frontal,frontal
data/processed/aligned/200-11.jpg,data/processed/aligned/2-10.jpg,0,frontal,profile
data/processed/aligned/142-04.jpg,data/processed/aligned/142-06.jpg,1,half-profile,frontal
data/processed/aligned/49-09.jpg,data/processed/aligned/49-11.jpg,1,half-profile,frontal
data/processed/aligned/145-02.jpg,data/processed/aligned/145-13.jpg,1,half-profile,frontal
data/processed/aligned/181-05.jpg,data/processed/aligned/162-05.jpg,0,frontal,frontal
data/processed/aligned/88-04.jpg,data/processed/aligned/88-08.jpg,1,half-profile,half-profile
data/processed/aligned/176-02.jpg,data/processed/aligned/176-10.jpg,1,half-profile,profile
data/processed/aligned/158-02.jpg,data/processed/aligned/158-14.jpg,1,half-profile,frontal
data/processed/aligned/103-06.jpg,data/processed/aligned/103-07.jpg,1,frontal,half-profile
data/processed/aligned/110-05.jpg,data/processed/aligned/140-12.jpg,0,frontal,frontal
data/processed/aligned/134-09.jpg,data/processed/aligned/134-10.jpg,1,half-profile,profile
data/processed/aligned/26-07.jpg,data/processed/aligned/179-12.jpg,0,frontal,frontal
data/processed/aligned/165-06.jpg,data/processed/aligned/87-01.jpg,0,frontal,profile
data/processed/aligned/50-01.jpg,data/processed/aligned/50-05.jpg,1,profile,frontal
data/processed/aligned/144-06.jpg,data/processed/aligned/144-11.jpg,1,frontal,frontal
data/processed/aligned/133-06.jpg,data/processed/aligned/133-14.jpg,1,frontal,frontal
data/processed/aligned/128-10.jpg,data/processed/aligned/41-10.jpg,0,profile,profile
data/processed/aligned/177-05.jpg,data/processed/aligned/183-14.jpg,0,frontal,frontal
data/processed/aligned/185-06.jpg,data/processed/aligned/185-10.jpg,1,frontal,profile
data/processed/aligned/71-03.jpg,data/processed/aligned/197-02.jpg,0,half-profile,half-profile
data/processed/aligned/130-02.jpg,data/processed/aligned/130-12.jpg,1,half-profile,frontal
data/processed/aligned/50-04.jpg,data/processed/aligned/50-11.jpg,1,half-profile,frontal
data/processed/aligned/10-09.jpg,data/processed/aligned/85-03.jpg,0,half-profile,half-profile
data/processed/aligned/161-09.jpg,data/processed/aligned/161-10.jpg,1,half-profile,profile
data/processed/aligned/84-13.jpg,data/processed/aligned/174-10.jpg,0,frontal,half-profile
data/processed/aligned/29-04.jpg,data/processed/aligned/29-10.jpg,1,half-profile,profile
data/processed/aligned/18-04.jpg,data/processed/aligned/18-11.jpg,1,half-profile,frontal
data/processed/aligned/199-05.jpg,data/processed/aligned/115-12.jpg,0,frontal,frontal
data/processed/aligned/132-02.jpg,data/processed/aligned/92-02.jpg,0,half-profile,half-profile
data/processed/aligned/161-07.jpg,data/processed/aligned/161-09.jpg,1,frontal,half-profile
data/processed/aligned/42-10.jpg,data/processed/aligned/78-01.jpg,0,profile,profile
data/processed/aligned/156-09.jpg,data/processed/aligned/190-08.jpg,0,half-profile,half-profile
data/processed/aligned/24-06.jpg,data/processed/aligned/178-05.jpg,0,frontal,frontal
data/processed/aligned/76-03.jpg,data/processed/aligned/76-08.jpg,1,half-profile,half-profile
data/processed/aligned/55-08.jpg,data/processed/aligned/176-10.jpg,0,half-profile,profile
data/processed/aligned/103-01.jpg,data/processed/aligned/103-06.jpg,1,profile,frontal
data/processed/aligned/110-10.jpg,data/processed/aligned/105-10.jpg,0,profile,profile
data/processed/aligned/158-05.jpg,data/processed/aligned/175-03.jpg,0,frontal,half-profile
data/processed/aligned/148-05.jpg,data/processed/aligned/151-02.jpg,0,frontal,half-profile
data/processed/aligned/189-02.jpg,data/processed/aligned/189-09.jpg,1,half-profile,half-profile
data/processed/aligned/17-11.jpg,data/processed/aligned/145-09.jpg,0,frontal,half-profile
data/processed/aligned/146-13.jpg,data/processed/aligned/189-10.jpg,0,frontal,profile
data/processed/aligned/189-14.jpg,data/processed/aligned/106-14.jpg,0,frontal,frontal
data/processed/aligned/142-05.jpg,data/processed/aligned/142-10.jpg,1,frontal,profile
data/processed/aligned/128-14.jpg,data/processed/aligned/150-01.jpg,0,frontal,profile
data/processed/aligned/69-04.jpg,data/processed/aligned/69-13.jpg,1,half-profile,frontal
data/processed/aligned/179-07.jpg,data/processed/aligned/179-12.jpg,1,half-profile,frontal
data/processed/aligned/157-02.jpg,data/processed/aligned/157-06.jpg,1,half-profile,frontal
data/processed/aligned/9-04.jpg,data/processed/aligned/9-14.jpg,1,half-profile,frontal
data/processed/aligned/88-10.jpg,data/processed/aligned/55-10.jpg,0,profile,profile
data/processed/aligned/193-02.jpg,data/processed/aligned/193-09.jpg,1,half-profile,half-profile
data/processed/aligned/190-07.jpg,data/processed/aligned/190-09.jpg,1,half-profile,half-profile
data/processed/aligned/35-01.jpg,data/processed/aligned/134-10.jpg,0,profile,profile
data/processed/aligned/148-14.jpg,data/processed/aligned/22-09.jpg,0,frontal,profile
data/processed/aligned/190-02.jpg,data/processed/aligned/190-05.jpg,1,half-profile,frontal
data/processed/aligned/155-13.jpg,data/processed/aligned/155-14.jpg,1,frontal,frontal
data/processed/aligned/72-11.jpg,data/processed/aligned/156-01.jpg,0,frontal,profile
data/processed/aligned/164-02.jpg,data/processed/aligned/110-03.jpg,0,half-profile,half-profile
data/processed/aligned/199-05.jpg,data/processed/aligned/126-10.jpg,0,frontal,profile
data/processed/aligned/32-10.jpg,data/processed/aligned/199-01.jpg,0,profile,profile
data/processed/aligned/86-01.jpg,data/processed/aligned/86-10.jpg,1,profile,profile
data/processed/aligned/87-11.jpg,data/processed/aligned/28-01.jpg,0,frontal,profile
data/processed/aligned/104-11.jpg,data/processed/aligned/26-02.jpg,0,frontal,half-profile
data/processed/aligned/9-04.jpg,data/processed/aligned/9-07.jpg,1,half-profile,half-profile
data/processed/aligned/121-01.jpg,data/processed/aligned/121-13.jpg,1,profile,frontal
data/processed/aligned/34-05.jpg,data/processed/aligned/34-06.jpg,1,frontal,frontal
data/processed/aligned/198-06.jpg,data/processed/aligned/108-04.jpg,0,frontal,half-profile
data/processed/aligned/64-11.jpg,data/processed/aligned/44-01.jpg,0,frontal,profile
data/processed/aligned/101-08.jpg,data/processed/aligned/63-01.jpg,0,half-profile,profile
data/processed/aligned/54-07.jpg,data/processed/aligned/97-10.jpg,0,half-profile,profile
data/processed/aligned/81-01.jpg,data/processed/aligned/81-14.jpg,1,profile,frontal
data/processed/aligned/167-08.jpg,data/processed/aligned/158-10.jpg,0,frontal,profile
data/processed/aligned/20-02.jpg,data/processed/aligned/35-09.jpg,0,half-profile,half-profile
data/processed/aligned/106-05.jpg,data/processed/aligned/106-11.jpg,1,frontal,frontal
data/processed/aligned/116-03.jpg,data/processed/aligned/116-09.jpg,1,half-profile,half-profile
data/processed/aligned/17-01.jpg,data/processed/aligned/150-10.jpg,0,profile,profile
data/processed/aligned/53-03.jpg,data/processed/aligned/53-07.jpg,1,half-profile,half-profile
data/processed/aligned/88-09.jpg,data/processed/aligned/88-14.jpg,1,half-profile,frontal
data/processed/aligned/116-10.jpg,data/processed/aligned/181-10.jpg,0,profile,profile
data/processed/aligned/66-08.jpg,data/processed/aligned/66-09.jpg,1,half-profile,half-profile
data/processed/aligned/193-03.jpg,data/processed/aligned/193-06.jpg,1,half-profile,frontal
data/processed/aligned/96-10.jpg,data/processed/aligned/191-01.jpg,0,profile,profile
data/processed/aligned/169-06.jpg,data/processed/aligned/169-13.jpg,1,frontal,frontal
data/processed/aligned/69-04.jpg,data/processed/aligned/69-06.jpg,1,half-profile,frontal
data/processed/aligned/36-09.jpg,data/processed/aligned/107-10.jpg,0,half-profile,profile
data/processed/aligned/200-10.jpg,data/processed/aligned/200-12.jpg,1,profile,frontal
data/processed/aligned/20-08.jpg,data/processed/aligned/17-10.jpg,0,half-profile,profile
data/processed/aligned/164-07.jpg,data/processed/aligned/84-01.jpg,0,half-profile,half-profile
data/processed/aligned/30-01.jpg,data/processed/aligned/30-12.jpg,1,profile,frontal
data/processed/aligned/167-06.jpg,data/processed/aligned/167-12.jpg,1,frontal,frontal
data/processed/aligned/161-10.jpg,data/processed/aligned/10-10.jpg,0,profile,profile
data/processed/aligned/193-01.jpg,data/processed/aligned/130-10.jpg,0,profile,profile
data/processed/aligned/26-04.jpg,data/processed/aligned/27-10.jpg,0,frontal,profile
data/processed/aligned/147-03.jpg,data/processed/aligned/147-10.jpg,1,half-profile,profile
data/processed/aligned/147-07.jpg,data/processed/aligned/107-10.jpg,0,half-profile,profile
data/processed/aligned/164-05.jpg,data/processed/aligned/164-07.jpg,1,frontal,half-profile
data/processed/aligned/197-10.jpg,data/processed/aligned/184-10.jpg,0,profile,profile
data/processed/aligned/158-03.jpg,data/processed/aligned/130-02.jpg,0,half-profile,half-profile
data/processed/aligned/174-10.jpg,data/processed/aligned/174-13.jpg,1,half-profile,frontal
data/processed/aligned/41-08.jpg,data/processed/aligned/41-14.jpg,1,half-profile,frontal
data/processed/aligned/19-03.jpg,data/processed/aligned/19-11.jpg,1,half-profile,frontal
data/processed/aligned/143-06.jpg,data/processed/aligned/143-10.jpg,1,frontal,profile
data/processed/aligned/97-07.jpg,data/processed/aligned/97-09.jpg,1,frontal,half-profile
data/processed/aligned/50-05.jpg,data/processed/aligned/50-06.jpg,1,frontal,frontal
data/processed/aligned/153-13.jpg,data/processed/aligned/79-10.jpg,0,frontal,half-profile
data/processed/aligned/35-10.jpg,data/processed/aligned/27-01.jpg,0,profile,profile
data/processed/aligned/143-01.jpg,data/processed/aligned/143-09.jpg,1,profile,half-profile
data/processed/aligned/182-07.jpg,data/processed/aligned/182-13.jpg,1,half-profile,frontal
data/processed/aligned/177-09.jpg,data/processed/aligned/177-13.jpg,1,half-profile,frontal
data/processed/aligned/113-01.jpg,data/processed/aligned/113-12.jpg,1,profile,frontal
data/processed/aligned/138-01.jpg,data/processed/aligned/107-01.jpg,0,profile,profile
data/processed/aligned/75-12.jpg,data/processed/aligned/75-14.jpg,1,frontal,frontal
data/processed/aligned/165-03.jpg,data/processed/aligned/5-09.jpg,0,half-profile,half-profile
data/processed/aligned/54-03.jpg,data/processed/aligned/54-04.jpg,1,half-profile,half-profile
data/processed/aligned/164-10.jpg,data/processed/aligned/155-01.jpg,0,profile,profile
data/processed/aligned/178-02.jpg,data/processed/aligned/178-10.jpg,1,half-profile,profile
data/processed/aligned/91-12.jpg,data/processed/aligned/91-13.jpg,1,frontal,frontal
data/processed/aligned/182-13.jpg,data/processed/aligned/198-02.jpg,0,frontal,half-profile
data/processed/aligned/11-08.jpg,data/processed/aligned/11-10.jpg,1,half-profile,half-profile
data/processed/aligned/55-11.jpg,data/processed/aligned/40-10.jpg,0,frontal,profile
data/processed/aligned/91-07.jpg,data/processed/aligned/40-03.jpg,0,half-profile,half-profile
data/processed/aligned/130-01.jpg,data/processed/aligned/130-05.jpg,1,profile,frontal
data/processed/aligned/152-06.jpg,data/processed/aligned/24-01.jpg,0,frontal,profile
data/processed/aligned/165-09.jpg,data/processed/aligned/180-10.jpg,0,half-profile,profile
data/processed/aligned/53-06.jpg,data/processed/aligned/53-07.jpg,1,frontal,half-profile
data/processed/aligned/107-03.jpg,data/processed/aligned/107-09.jpg,1,half-profile,half-profile
data/processed/aligned/156-07.jpg,data/processed/aligned/10-08.jpg,0,frontal,half-profile
data/processed/aligned/138-01.jpg,data/processed/aligned/138-13.jpg,1,profile,frontal
data/processed/aligned/199-07.jpg,data/processed/aligned/199-08.jpg,1,half-profile,half-profile
data/processed/aligned/98-01.jpg,data/processed/aligned/141-09.jpg,0,half-profile,half-profile
data/processed/aligned/35-03.jpg,data/processed/aligned/35-05.jpg,1,half-profile,frontal
data/processed/aligned/57-05.jpg,data/processed/aligned/158-10.jpg,0,frontal,profile
data/processed/aligned/1-09.jpg,data/processed/aligned/126-02.jpg,0,half-profile,half-profile
data/processed/aligned/161-14.jpg,data/processed/aligned/169-09.jpg,0,frontal,half-profile
data/processed/aligned/85-05.jpg,data/processed/aligned/85-11.jpg,1,frontal,frontal
data/processed/aligned/75-03.jpg,data/processed/aligned/189-10.jpg,0,half-profile,profile
data/processed/aligned/35-03.jpg,data/processed/aligned/35-14.jpg,1,half-profile,frontal
data/processed/aligned/12-04.jpg,data/processed/aligned/161-09.jpg,0,frontal,half-profile
data/processed/aligned/175-08.jpg,data/processed/aligned/175-10.jpg,1,half-profile,profile
data/processed/aligned/92-13.jpg,data/processed/aligned/92-14.jpg,1,frontal,frontal
data/processed/aligned/104-10.jpg,data/processed/aligned/104-11.jpg,1,profile,frontal
data/processed/aligned/8-07.jpg,data/processed/aligned/8-10.jpg,1,half-profile,profile
data/processed/aligned/12-02.jpg,data/processed/aligned/50-01.jpg,0,half-profile,profile
data/processed/aligned/95-11.jpg,data/processed/aligned/95-14.jpg,1,frontal,frontal
data/processed/aligned/49-05.jpg,data/processed/aligned/42-10.jpg,0,frontal,profile
data/processed/aligned/5-10.jpg,data/processed/aligned/88-10.jpg,0,profile,profile
data/processed/aligned/133-02.jpg,data/processed/aligned/133-13.jpg,1,half-profile,frontal
data/processed/aligned/158-02.jpg,data/processed/aligned/158-08.jpg,1,half-profile,half-profile
data/processed/aligned/185-06.jpg,data/processed/aligned/185-12.jpg,1,frontal,frontal
data/processed/aligned/69-02.jpg,data/processed/aligned/69-10.jpg,1,half-profile,profile
data/processed/aligned/145-02.jpg,data/processed/aligned/99-08.jpg,0,half-profile,half-profile
data/processed/aligned/63-04.jpg,data/processed/aligned/120-01.jpg,0,half-profile,profile
data/processed/aligned/193-03.jpg,data/processed/aligned/128-01.jpg,0,half-profile,profile
data/processed/aligned/145-07.jpg,data/processed/aligned/85-01.jpg,0,frontal,profile
data/processed/aligned/104-02.jpg,data/processed/aligned/104-08.jpg,1,half-profile,half-profile
data/processed/aligned/25-06.jpg,data/processed/aligned/34-01.jpg,0,frontal,profile
data/processed/aligned/89-07.jpg,data/processed/aligned/89-14.jpg,1,half-profile,frontal
data/processed/aligned/21-07.jpg,data/processed/aligned/78-08.jpg,0,half-profile,half-profile
data/processed/aligned/193-09.jpg,data/processed/aligned/193-12.jpg,1,half-profile,frontal
data/processed/aligned/176-03.jpg,data/processed/aligned/176-09.jpg,1,half-profile,half-profile
data/processed/aligned/52-07.jpg,data/processed/aligned/190-01.jpg,0,half-profile,profile
data/processed/aligned/54-03.jpg,data/processed/aligned/140-01.jpg,0,half-profile,profile
data/processed/aligned/55-04.jpg,data/processed/aligned/86-09.jpg,0,half-profile,half-profile
data/processed/aligned/181-12.jpg,data/processed/aligned/51-14.jpg,0,frontal,frontal
data/processed/aligned/184-08.jpg,data/processed/aligned/184-09.jpg,1,half-profile,half-profile
data/processed/aligned/82-07.jpg,data/processed/aligned/82-13.jpg,1,half-profile,frontal
data/processed/aligned/174-01.jpg,data/processed/aligned/174-02.jpg,1,half-profile,half-profile
data/processed/aligned/29-08.jpg,data/processed/aligned/29-10.jpg,1,half-profile,profile
data/processed/aligned/136-02.jpg,data/processed/aligned/136-06.jpg,1,half-profile,frontal
data/processed/aligned/27-12.jpg,data/processed/aligned/197-07.jpg,0,frontal,half-profile
data/processed/aligned/179-02.jpg,data/processed/aligned/179-05.jpg,1,half-profile,frontal
data/processed/aligned/152-01.jpg,data/processed/aligned/29-02.jpg,0,profile,profile
data/processed/aligned/44-10.jpg,data/processed/aligned/44-14.jpg,1,half-profile,frontal
data/processed/aligned/5-14.jpg,data/processed/aligned/124-01.jpg,0,frontal,profile
data/processed/aligned/44-01.jpg,data/processed/aligned/44-10.jpg,1,profile,half-profile
data/processed/aligned/104-10.jpg,data/processed/aligned/181-10.jpg,0,profile,profile
data/processed/aligned/69-05.jpg,data/processed/aligned/69-12.jpg,1,frontal,frontal
data/processed/aligned/145-14.jpg,data/processed/aligned/170-10.jpg,0,frontal,profile
data/processed/aligned/180-02.jpg,data/processed/aligned/1-01.jpg,0,profile,profile
data/processed/aligned/32-07.jpg,data/processed/aligned/32-09.jpg,1,half-profile,half-profile
data/processed/aligned/184-12.jpg,data/processed/aligned/184-14.jpg,1,frontal,frontal
data/processed/aligned/60-09.jpg,data/processed/aligned/60-14.jpg,1,half-profile,frontal
data/processed/aligned/166-14.jpg,data/processed/aligned/138-08.jpg,0,frontal,half-profile
data/processed/aligned/152-12.jpg,data/processed/aligned/116-06.jpg,0,frontal,frontal
data/processed/aligned/56-05.jpg,data/processed/aligned/94-06.jpg,0,frontal,frontal
data/processed/aligned/58-10.jpg,data/processed/aligned/61-01.jpg,0,profile,profile
data/processed/aligned/177-03.jpg,data/processed/aligned/10-09.jpg,0,half-profile,half-profile
data/processed/aligned/152-09.jpg,data/processed/aligned/68-01.jpg,0,half-profile,profile
data/processed/aligned/98-09.jpg,data/processed/aligned/107-01.jpg,0,half-profile,profile
data/processed/aligned/74-09.jpg,data/processed/aligned/174-07.jpg,0,half-profile,half-profile
data/processed/aligned/7-05.jpg,data/processed/aligned/7-06.jpg,1,frontal,frontal
data/processed/aligned/169-09.jpg,data/processed/aligned/90-01.jpg,0,half-profile,profile
data/processed/aligned/124-07.jpg,data/processed/aligned/20-01.jpg,0,half-profile,profile
data/processed/aligned/136-04.jpg,data/processed/aligned/157-10.jpg,0,half-profile,half-profile
data/processed/aligned/72-10.jpg,data/processed/aligned/72-12.jpg,1,profile,frontal
data/processed/aligned/40-03.jpg,data/processed/aligned/40-04.jpg,1,half-profile,half-profile
data/processed/aligned/18-01.jpg,data/processed/aligned/18-14.jpg,1,profile,frontal
data/processed/aligned/180-02.jpg,data/processed/aligned/180-11.jpg,1,profile,frontal
data/processed/aligned/92-05.jpg,data/processed/aligned/92-07.jpg,1,frontal,half-profile
data/processed/aligned/92-03.jpg,data/processed/aligned/92-11.jpg,1,half-profile,frontal
data/processed/aligned/60-12.jpg,data/processed/aligned/60-14.jpg,1,frontal,frontal
data/processed/aligned/5-10.jpg,data/processed/aligned/5-14.jpg,1,profile,frontal
data/processed/aligned/145-01.jpg,data/processed/aligned/145-07.jpg,1,profile,frontal
data/processed/aligned/2-11.jpg,data/processed/aligned/2-12.jpg,1,frontal,frontal
data/processed/aligned/176-08.jpg,data/processed/aligned/176-11.jpg,1,half-profile,frontal
data/processed/aligned/69-09.jpg,data/processed/aligned/69-10.jpg,1,half-profile,profile
data/processed/aligned/18-13.jpg,data/processed/aligned/18-14.jpg,1,frontal,frontal
data/processed/aligned/88-09.jpg,data/processed/aligned/88-12.jpg,1,half-profile,frontal
data/processed/aligned/94-08.jpg,data/processed/aligned/191-03.jpg,0,half-profile,half-profile
data/processed/aligned/93-01.jpg,data/processed/aligned/41-10.jpg,0,profile,profile
data/processed/aligned/153-03.jpg,data/processed/aligned/153-10.jpg,1,half-profile,profile
data/processed/aligned/76-09.jpg,data/processed/aligned/76-13.jpg,1,half-profile,frontal
data/processed/aligned/23-09.jpg,data/processed/aligned/94-10.jpg,0,half-profile,profile
data/processed/aligned/86-06.jpg,data/processed/aligned/82-13.jpg,0,frontal,frontal
data/processed/aligned/181-05.jpg,data/processed/aligned/39-10.jpg,0,frontal,profile
data/processed/aligned/177-06.jpg,data/processed/aligned/183-12.jpg,0,frontal,frontal
data/processed/aligned/132-02.jpg,data/processed/aligned/132-13.jpg,1,half-profile,frontal
data/processed/aligned/59-09.jpg,data/processed/aligned/59-11.jpg,1,half-profile,frontal
data/processed/aligned/20-03.jpg,data/processed/aligned/20-04.jpg,1,half-profile,half-profile
data/processed/aligned/91-01.jpg,data/processed/aligned/91-13.jpg,1,half-profile,frontal
data/processed/aligned/116-07.jpg,data/processed/aligned/179-02.jpg,0,half-profile,half-profile
